cluster_id,hour,top_category
24,22,Subway
24,23,Trade School
24,24,Trade School
24,25,Trade School
24,26,Trade School
24,27,Trade School
24,28,Trade School
24,29,Trade School
24,30,Trade School
24,31,Mall
24,32,Mall
24,33,Mall
24,34,Mall
24,35,Mall
24,36,Mall
24,37,Mall
24,38,Nightclub
24,39,Train Station
24,40,Nightclub
24,41,Coffee Shop
24,42,Fast Food Restaurant
24,43,Mall
24,44,Mall
24,45,Train Station
24,46,Subway
24,47,Trade School
24,48,Trade School
24,49,Trade School
24,50,Trade School
24,51,Trade School
24,52,Trade School
24,53,Trade School
24,54,Trade School
24,55,Trade School
24,56,Mall
24,57,Mall
24,58,Mall
24,59,Mall
24,60,Mall
24,61,Coffee Shop
24,62,Subway
24,63,Nightclub
24,64,Coffee Shop
24,65,Mall
24,66,Mall
24,67,Mall
24,68,Mall
24,69,Train Station
24,70,Subway
24,71,Trade School
24,72,Trade School
24,73,Trade School
24,74,Trade School
24,75,Trade School
24,76,Trade School
24,77,Mall
24,78,Trade School
24,79,Bus Station
24,80,Mall
24,81,Mall
24,82,Mall
24,83,Mall
24,84,Mall
24,85,Bus Station
24,86,Bus Station
24,87,Mall
24,88,Food Court
24,89,Coffee Shop
24,90,Coffee Shop
24,91,Fast Food Restaurant
24,92,Mall
24,93,Train Station
24,94,Subway
24,95,Trade School
24,96,Trade School
24,97,Trade School
24,98,Trade School
24,99,Trade School
24,100,Mall
24,101,Mall
24,102,Mall
24,103,Mall
24,104,Mall
24,105,Mall
24,106,Mall
24,107,Mall
24,108,Mall
24,109,Food Court
24,110,Mall
24,111,Nightclub
24,112,Food Court
24,113,Nightclub
24,114,Fast Food Restaurant
24,115,Food Court
24,116,Fast Food Restaurant
24,117,Mall
24,118,Bus Station
24,119,Food Court
24,120,Subway
24,121,Bus Station
24,122,Mall
24,123,Mall
24,124,Mall
24,125,Mall
24,126,Mall
24,127,Mall
24,128,Mall
24,129,Mall
24,130,Mall
24,131,Mall
24,132,Mall
24,133,Mall
24,134,Mall
24,135,Mall
24,136,Food Court
24,137,Mall
24,138,Fast Food Restaurant
24,139,Fast Food Restaurant
24,140,Mall
24,141,Food Court
24,142,Food Court
24,143,Mall
24,144,Food Court
24,145,Food Court
24,146,Mall
24,147,Mall
24,148,Mall
24,149,Mall
24,150,Mall
24,151,Mall
24,152,Mall
24,153,Mall
24,154,Mall
24,155,Mall
24,156,Mall
24,157,Mall
24,158,Coffee Shop
24,159,Food Court
24,160,Fast Food Restaurant
24,161,Coffee Shop
24,162,Food Court
24,163,Fast Food Restaurant
24,164,Mall
24,165,Train Station
24,166,Subway
24,167,Trade School
9,0,Mall
9,1,General College & University
9,2,Mall
9,3,Asian Restaurant
9,4,Mall
9,5,Mall
9,6,Multiplex
9,7,Mall
9,8,Mall
9,9,Coffee Shop
9,10,Mall
9,11,Mall
9,12,Mall
9,13,Asian Restaurant
9,14,Coffee Shop
9,15,Mall
9,16,Chinese Restaurant
9,17,Mall
9,18,Mall
9,19,Mall
9,20,Mall
9,21,Mall
9,22,Mall
9,23,Mall
9,24,Fast Food Restaurant
9,25,Food Court
9,26,Coffee Shop
9,27,Mall
9,28,Mall
9,29,Mall
9,30,Mall
9,31,Mall
9,32,Mall
9,33,Mall
9,34,Mall
9,35,Mall
9,36,Mall
9,37,Mall
9,38,Mall
9,39,Coffee Shop
9,40,Mall
9,41,Mall
9,42,Mall
9,43,Mall
9,44,Hotel
9,45,Mall
9,46,Mall
9,47,Fast Food Restaurant
9,48,Mall
9,49,Mall
9,50,Asian Restaurant
9,51,Asian Restaurant
9,52,Mall
9,53,Mall
9,54,Mall
9,55,Mall
9,56,Mall
9,57,Mall
9,58,Mall
9,59,Chinese Restaurant
9,60,Mall
9,61,Mall
9,62,Subway
9,63,Nightclub
9,64,Fast Food Restaurant
9,65,Coffee Shop
9,66,Nightclub
9,67,Nightclub
9,68,Mall
9,69,Mall
9,70,Train Station
9,71,Mall
9,72,Food Court
9,73,Subway
9,74,Mall
9,75,Mall
9,76,Mall
9,77,Mall
9,78,Mall
9,79,Mall
9,80,Mall
9,81,Mall
9,82,Chinese Restaurant
9,83,Mall
9,84,Mall
9,85,Mall
9,86,Mall
9,87,Mall
9,88,Mall
9,89,Chinese Restaurant
9,90,Nightclub
9,91,Caf
9,92,Mall
9,93,Mall
9,94,Trade School
9,95,Chinese Restaurant
9,96,Fast Food Restaurant
9,97,Subway
9,98,General College & University
9,99,Mall
9,100,Fast Food Restaurant
9,101,Mall
9,102,Mall
9,103,Mall
9,104,Train Station
9,105,Mall
9,106,Mall
9,107,Mall
9,108,Mall
9,109,Mall
9,110,Hotel
9,111,Fast Food Restaurant
9,112,Caf
9,113,Nightclub
9,114,Nightclub
9,115,Chinese Restaurant
9,116,Mall
9,117,Mall
9,118,Mall
9,119,Coffee Shop
9,120,Train Station
9,121,Gym
9,122,Subway
9,123,Mall
9,124,Train Station
9,125,Mall
9,126,Food Court
9,127,Coffee Shop
9,128,Mall
9,129,Mall
9,130,Mall
9,131,Mall
9,132,Mall
9,133,Coffee Shop
9,134,Mall
9,135,Nightclub
9,136,Food Court
9,137,Multiplex
9,138,Mall
9,139,Chinese Restaurant
9,140,Mall
9,141,Mall
9,142,Mall
9,143,Food Court
9,144,Chinese Restaurant
9,145,Church
9,146,Mall
9,147,Coffee Shop
9,148,Mall
9,149,Mall
9,150,Multiplex
9,151,Mall
9,152,Mall
9,153,Mall
9,154,Mall
9,155,Mall
9,156,Mall
9,157,Coffee Shop
9,158,Multiplex
9,159,Mall
9,160,Fast Food Restaurant
9,161,Chinese Restaurant
9,162,Mall
9,163,Mall
9,164,Hotel
9,165,Mall
9,166,Mall
9,167,Fast Food Restaurant
25,0,Food Court
25,1,High School
25,2,Food Court
25,3,Mall
25,4,Mall
25,5,Hotel
25,6,Coffee Shop
25,7,Multiplex
25,8,Mall
25,9,Mall
25,10,Mall
25,11,Mall
25,12,Asian Restaurant
25,13,Food Court
25,14,Subway
25,15,Mall
25,16,Coffee Shop
25,17,Gym
25,18,Hotel
25,19,Mall
25,20,Mall
25,21,Mall
25,22,Mall
25,23,High School
25,24,Mall
25,25,Subway
25,26,Mall
25,27,Chinese Restaurant
25,28,Mall
25,29,Mall
25,30,Mall
25,31,Mall
25,32,Mall
25,33,Subway
25,34,Mall
25,35,Mall
25,36,Food Court
25,37,Mall
25,38,Mall
25,39,Caf
25,40,Coffee Shop
25,41,Mall
25,42,Mall
25,43,Mall
25,44,Mall
25,45,Mall
25,46,Mall
25,47,High School
25,48,Mall
25,49,Subway
25,50,Chinese Restaurant
25,51,Mall
25,52,Food Court
25,53,Food Court
25,54,Fast Food Restaurant
25,55,Subway
25,56,Mall
25,57,Mall
25,58,Mall
25,59,Mall
25,60,Mall
25,61,Multiplex
25,62,Nightclub
25,63,Mall
25,64,Fast Food Restaurant
25,65,Mall
25,66,Fast Food Restaurant
25,67,Caf
25,68,Mall
25,69,Mall
25,70,Mall
25,71,Coffee Shop
25,72,Train Station
25,73,Mall
25,74,Chinese Restaurant
25,75,Food Court
25,76,Mall
25,77,Caf
25,78,Mall
25,79,Mall
25,80,Mall
25,81,Mall
25,82,Mall
25,83,Fast Food Restaurant
25,84,Mall
25,85,Chinese Restaurant
25,86,Subway
25,87,Nightclub
25,88,Hotel
25,89,Mall
25,90,Coffee Shop
25,91,Mall
25,92,Mall
25,93,Bus Line
25,94,Mall
25,95,Mall
25,96,Food Court
25,97,Mall
25,98,Nightclub
25,99,Mall
25,100,Mall
25,101,Mall
25,102,Caf
25,103,Mall
25,104,Mall
25,105,Mall
25,106,Mall
25,107,Mall
25,108,Mall
25,109,Mall
25,110,Coffee Shop
25,111,Mall
25,112,Nightclub
25,113,Nightclub
25,114,Mall
25,115,Nightclub
25,116,Caf
25,117,Nightclub
25,118,Mall
25,119,Mall
25,120,Food Court
25,121,Fast Food Restaurant
25,122,Hotel
25,123,Mall
25,124,Mall
25,125,Mall
25,126,Mall
25,127,Caf
25,128,Mall
25,129,Mall
25,130,Mall
25,131,Mall
25,132,Mall
25,133,Mall
25,134,Subway
25,135,Mall
25,136,Nightclub
25,137,Mall
25,138,Food Court
25,139,Nightclub
25,140,Caf
25,141,Nightclub
25,142,Mall
25,143,Train Station
25,144,Mall
25,145,Bus Station
25,146,Mall
25,147,Subway
25,148,Food Court
25,149,Mall
25,150,Asian Restaurant
25,151,Mall
25,152,Mall
25,153,Mall
25,154,Chinese Restaurant
25,155,Chinese Restaurant
25,156,Food Court
25,157,Mall
25,158,Coffee Shop
25,159,Mall
25,160,Coffee Shop
25,161,Mall
25,162,Food Court
25,163,Mall
25,164,Mall
25,165,Mall
25,166,Mall
25,167,High School
14,0,High School
14,1,High School
14,2,Mall
14,3,Mall
14,4,Mall
14,5,Mall
14,6,Mall
14,7,Mall
14,8,Mall
14,9,Mall
14,10,Mall
14,11,Mall
14,12,Mall
14,13,Mall
14,14,Mall
14,15,Caf
14,16,Coffee Shop
14,17,Food Court
14,18,Fast Food Restaurant
14,19,Coffee Shop
14,20,Asian Restaurant
14,21,Mall
14,22,Hotel
14,23,High School
14,24,High School
14,25,Mall
14,26,Mall
14,27,Mall
14,28,Mall
14,29,Mall
14,30,Mall
14,31,Mall
14,32,Mall
14,33,Mall
14,34,Mall
14,35,Mall
14,36,Mall
14,37,Subway
14,38,Mall
14,39,Food Court
14,40,Food Court
14,41,Mall
14,42,Caf
14,43,Food Court
14,44,Hotel
14,45,Bus Station
14,46,Subway
14,47,High School
14,48,High School
14,49,Mall
14,50,Mall
14,51,Mall
14,52,Mall
14,53,Mall
14,54,Mall
14,55,Mall
14,56,Mall
14,57,Mall
14,58,Mall
14,59,Mall
14,60,Mall
14,61,Mall
14,62,Nightclub
14,63,Coffee Shop
14,64,Bus Station
14,65,Fast Food Restaurant
14,66,Nightclub
14,67,Chinese Restaurant
14,68,Caf
14,69,Caf
14,70,Gym
14,71,Fast Food Restaurant
14,72,High School
14,73,Mall
14,74,Mall
14,75,Mall
14,76,Mall
14,77,Mall
14,78,Mall
14,79,Mall
14,80,Mall
14,81,Mall
14,82,Mall
14,83,Mall
14,84,Mall
14,85,Mall
14,86,Mall
14,87,Coffee Shop
14,88,Caf
14,89,Fast Food Restaurant
14,90,Nightclub
14,91,Mall
14,92,Caf
14,93,Fast Food Restaurant
14,94,Mall
14,95,High School
14,96,Subway
14,97,Mall
14,98,Subway
14,99,Mall
14,100,Mall
14,101,Mall
14,102,Mall
14,103,Mall
14,104,Mall
14,105,Mall
14,106,Mall
14,107,Mall
14,108,Mall
14,109,Mall
14,110,Mall
14,111,Nightclub
14,112,Multiplex
14,113,Nightclub
14,114,Food Court
14,115,Nightclub
14,116,Mall
14,117,Caf
14,118,Subway
14,119,Mall
14,120,Mall
14,121,Mall
14,122,Mall
14,123,Mall
14,124,Mall
14,125,Mall
14,126,Mall
14,127,Mall
14,128,Mall
14,129,Mall
14,130,Mall
14,131,Mall
14,132,Mall
14,133,Mall
14,134,Mall
14,135,Multiplex
14,136,Nightclub
14,137,Asian Restaurant
14,138,Multiplex
14,139,Chinese Restaurant
14,140,Asian Restaurant
14,141,Caf
14,142,Train Station
14,143,Church
14,144,Subway
14,145,Mall
14,146,Mall
14,147,Mall
14,148,Mall
14,149,Mall
14,150,Mall
14,151,Mall
14,152,Mall
14,153,Mall
14,154,Mall
14,155,Mall
14,156,Mall
14,157,Mall
14,158,Coffee Shop
14,159,Mall
14,160,Coffee Shop
14,161,Mall
14,162,Nightclub
14,163,Nightclub
14,164,Fast Food Restaurant
14,165,Hotel
14,166,High School
14,167,Mall
5,0,Bus Station
5,1,Bus Station
5,2,Bus Line
5,3,Bus Station
5,4,Bus Station
5,5,Mall
5,6,Bus Station
5,7,Bus Station
5,8,Bus Station
5,9,Bus Station
5,10,Bus Station
5,11,Bus Station
5,12,Bus Station
5,13,Bus Station
5,14,Bus Station
5,15,Bus Station
5,16,Bus Station
5,17,Nightclub
5,18,Train Station
5,19,Chinese Restaurant
5,20,Mall
5,21,Food Court
5,22,Bus Station
5,23,Bus Station
5,24,Bus Station
5,25,Bus Station
5,26,Bus Line
5,27,Bus Station
5,28,Mall
5,29,Bus Station
5,30,Bus Station
5,31,Bus Station
5,32,Bus Station
5,33,Bus Station
5,34,Bus Station
5,35,Bus Station
5,36,Train Station
5,37,Bus Station
5,38,Train Station
5,39,Bus Station
5,40,Bus Station
5,41,Fast Food Restaurant
5,42,Mall
5,43,Mall
5,44,Mall
5,45,Bus Station
5,46,Bus Station
5,47,Bus Station
5,48,Bus Station
5,49,Bus Station
5,50,Bus Station
5,51,Mall
5,52,Bus Station
5,53,Bus Station
5,54,Bus Station
5,55,Bus Station
5,56,Bus Station
5,57,Bus Station
5,58,Bus Station
5,59,Bus Station
5,60,Bus Station
5,61,Bus Station
5,62,Bus Station
5,63,Bus Station
5,64,Bus Station
5,65,Hotel
5,66,Coffee Shop
5,67,Mall
5,68,Mall
5,69,Bus Station
5,70,Bus Station
5,71,Bus Station
5,72,Bus Station
5,73,Bus Station
5,74,Bus Station
5,75,Bus Station
5,76,Bus Station
5,77,Food Court
5,78,Bus Station
5,79,Bus Station
5,80,Bus Station
5,81,Bus Station
5,82,Bus Station
5,83,Bus Station
5,84,Bus Station
5,85,Bus Station
5,86,Bus Line
5,87,Bus Line
5,88,Bus Station
5,89,Bus Station
5,90,Coffee Shop
5,91,Fast Food Restaurant
5,92,Mall
5,93,Bus Station
5,94,Bus Station
5,95,Bus Station
5,96,Bus Station
5,97,Bus Station
5,98,Bus Line
5,99,Bus Station
5,100,Bus Station
5,101,Bus Station
5,102,Bus Station
5,103,Bus Station
5,104,Bus Station
5,105,Bus Station
5,106,Bus Station
5,107,Bus Station
5,108,Mall
5,109,Bus Station
5,110,Bus Station
5,111,Bus Station
5,112,Fast Food Restaurant
5,113,Nightclub
5,114,Bus Station
5,115,Mall
5,116,Nightclub
5,117,Bus Station
5,118,Bus Station
5,119,Bus Station
5,120,Bus Station
5,121,Bus Station
5,122,Bus Station
5,123,Mall
5,124,Mall
5,125,Bus Station
5,126,Mall
5,127,Bus Station
5,128,Mall
5,129,Mall
5,130,Mall
5,131,Mall
5,132,Mall
5,133,Bus Station
5,134,Train Station
5,135,Food Court
5,136,Bus Station
5,137,Coffee Shop
5,138,Mall
5,139,Mall
5,140,Nightclub
5,141,Bus Station
5,142,Bus Station
5,143,Bus Station
5,144,Bus Station
5,145,Bus Station
5,146,Bus Station
5,147,Mall
5,148,Mall
5,149,Mall
5,150,Mall
5,151,Mall
5,152,Bus Station
5,153,Mall
5,154,Mall
5,155,Bus Station
5,156,Mall
5,157,Mall
5,158,Bus Station
5,159,Bus Station
5,160,Mall
5,161,Bus Station
5,162,Fast Food Restaurant
5,163,Mall
5,164,Mall
5,165,Coffee Shop
5,166,Bus Station
5,167,Bus Station
8,0,Hotel
8,1,General College & University
8,2,Trade School
8,3,Mall
8,4,Mall
8,5,Mall
8,6,Mall
8,7,Mall
8,8,Mall
8,9,Mall
8,10,Mall
8,11,Mall
8,12,Mall
8,13,Mall
8,14,Nightclub
8,15,Nightclub
8,16,Nightclub
8,17,Nightclub
8,18,Nightclub
8,19,Nightclub
8,20,Nightclub
8,21,Fast Food Restaurant
8,22,Coffee Shop
8,23,Fast Food Restaurant
8,24,Mall
8,25,Trade School
8,26,Trade School
8,27,Mall
8,28,Mall
8,29,Mall
8,30,Mall
8,31,Mall
8,32,Mall
8,33,Mall
8,34,Mall
8,35,Mall
8,36,Mall
8,37,Mall
8,38,Mall
8,39,Nightclub
8,40,Nightclub
8,41,Nightclub
8,42,Nightclub
8,43,Nightclub
8,44,Nightclub
8,45,Fast Food Restaurant
8,46,High School
8,47,Mall
8,48,Train Station
8,49,Trade School
8,50,Trade School
8,51,Mall
8,52,Mall
8,53,Mall
8,54,Mall
8,55,Mall
8,56,Mall
8,57,Mall
8,58,Mall
8,59,Mall
8,60,Mall
8,61,Mall
8,62,Nightclub
8,63,Nightclub
8,64,Nightclub
8,65,Nightclub
8,66,Nightclub
8,67,Nightclub
8,68,Nightclub
8,69,Nightclub
8,70,Mall
8,71,Train Station
8,72,General College & University
8,73,General College & University
8,74,Trade School
8,75,Hotel
8,76,Mall
8,77,Mall
8,78,Mall
8,79,Mall
8,80,Mall
8,81,Mall
8,82,Mall
8,83,Mall
8,84,Mall
8,85,Mall
8,86,Mall
8,87,Nightclub
8,88,Nightclub
8,89,Nightclub
8,90,Nightclub
8,91,Nightclub
8,92,Nightclub
8,93,Nightclub
8,94,Chinese Restaurant
8,95,Mall
8,96,General College & University
8,97,Mall
8,98,General College & University
8,99,General College & University
8,100,Mall
8,101,Mall
8,102,Mall
8,103,Mall
8,104,Mall
8,105,Mall
8,106,Mall
8,107,Mall
8,108,Mall
8,109,Mall
8,110,Nightclub
8,111,Nightclub
8,112,Nightclub
8,113,Nightclub
8,114,Nightclub
8,115,Nightclub
8,116,Nightclub
8,117,Nightclub
8,118,Mall
8,119,Asian Restaurant
8,120,Fast Food Restaurant
8,121,Mall
8,122,Mall
8,123,Mall
8,124,Mall
8,125,Mall
8,126,Mall
8,127,Mall
8,128,Mall
8,129,Mall
8,130,Mall
8,131,Mall
8,132,Mall
8,133,Mall
8,134,Nightclub
8,135,Nightclub
8,136,Nightclub
8,137,Nightclub
8,138,Nightclub
8,139,Nightclub
8,140,Nightclub
8,141,Nightclub
8,142,Mall
8,143,Church
8,144,Fast Food Restaurant
8,145,Mall
8,146,Mall
8,147,Mall
8,148,Mall
8,149,Mall
8,150,Mall
8,151,Mall
8,152,Mall
8,153,Mall
8,154,Mall
8,155,Mall
8,156,Mall
8,157,Mall
8,158,Mall
8,159,Nightclub
8,160,Nightclub
8,161,Nightclub
8,162,Nightclub
8,163,Nightclub
8,164,Nightclub
8,165,Asian Restaurant
8,166,Mall
8,167,Food Court
20,0,Subway
20,1,Bus Line
20,2,Mall
20,3,Mall
20,4,Mall
20,5,Mall
20,6,Mall
20,7,Mall
20,8,Mall
20,9,Mall
20,10,Mall
20,11,Mall
20,12,Mall
20,13,Subway
20,14,Food Court
20,15,Fast Food Restaurant
20,16,Mall
20,17,Mall
20,18,Mall
20,19,Mall
20,20,Fast Food Restaurant
20,21,Coffee Shop
20,22,Bus Station
20,23,Hotel
20,24,High School
20,25,Coffee Shop
20,26,High School
20,27,Mall
20,28,Mall
20,29,Mall
20,30,Mall
20,31,Mall
20,32,Mall
20,33,Mall
20,34,Mall
20,35,Mall
20,36,Mall
20,37,Food Court
20,38,Coffee Shop
20,39,Mall
20,40,Mall
20,41,Mall
20,42,Mall
20,43,Mall
20,44,Mall
20,45,Hotel
20,46,High School
20,47,High School
20,48,High School
20,49,Mall
20,50,Mall
20,51,Mall
20,52,Mall
20,53,Mall
20,54,Mall
20,55,Mall
20,56,Mall
20,57,Mall
20,58,Mall
20,59,Mall
20,60,Mall
20,61,Mall
20,62,Nightclub
20,63,Nightclub
20,64,Nightclub
20,65,Coffee Shop
20,66,Mall
20,67,Hotel
20,68,Mall
20,69,Mall
20,70,High School
20,71,High School
20,72,High School
20,73,Train Station
20,74,Mall
20,75,Mall
20,76,Mall
20,77,Bus Station
20,78,Mall
20,79,Mall
20,80,Mall
20,81,Mall
20,82,Mall
20,83,Mall
20,84,Mall
20,85,Mall
20,86,Bus Station
20,87,Caf
20,88,Food Court
20,89,Nightclub
20,90,Mall
20,91,Mall
20,92,Mall
20,93,Mall
20,94,High School
20,95,High School
20,96,Fast Food Restaurant
20,97,High School
20,98,Mall
20,99,Mall
20,100,Mall
20,101,Mall
20,102,Mall
20,103,Mall
20,104,Mall
20,105,Mall
20,106,Mall
20,107,Mall
20,108,Mall
20,109,Food Court
20,110,Fast Food Restaurant
20,111,Mall
20,112,Japanese Restaurant
20,113,Hotel
20,114,Mall
20,115,Hotel
20,116,Food Court
20,117,Mall
20,118,Mall
20,119,Food Court
20,120,High School
20,121,High School
20,122,Mall
20,123,Mall
20,124,Mall
20,125,Mall
20,126,Mall
20,127,Mall
20,128,Mall
20,129,Mall
20,130,Mall
20,131,Mall
20,132,Mall
20,133,Mall
20,134,Multiplex
20,135,Mall
20,136,Multiplex
20,137,Fast Food Restaurant
20,138,Chinese Restaurant
20,139,Food Court
20,140,Nightclub
20,141,Mall
20,142,Fast Food Restaurant
20,143,Hotel
20,144,Coffee Shop
20,145,Mall
20,146,Hotel
20,147,Mall
20,148,Mall
20,149,Mall
20,150,Mall
20,151,Mall
20,152,Subway
20,153,Mall
20,154,Mall
20,155,Mall
20,156,Mall
20,157,Mall
20,158,Chinese Restaurant
20,159,Mall
20,160,Food Court
20,161,Coffee Shop
20,162,Mall
20,163,Mall
20,164,Mall
20,165,Mall
20,166,High School
20,167,Bus Line
23,0,General College & University
23,1,Coffee Shop
23,2,General College & University
23,3,Fast Food Restaurant
23,4,Mall
23,5,Mall
23,6,Mall
23,7,Mall
23,8,Mall
23,9,Mall
23,10,Food Court
23,11,Mall
23,12,Mall
23,13,Mall
23,14,Food Court
23,15,Mall
23,16,Fast Food Restaurant
23,17,Nightclub
23,18,Mall
23,19,Mall
23,20,Mall
23,21,Mall
23,22,Asian Restaurant
23,23,Bus Station
23,24,High School
23,25,Bus Station
23,26,Mall
23,27,Mall
23,28,Mall
23,29,Mall
23,30,Mall
23,31,Mall
23,32,Mall
23,33,Mall
23,34,Mall
23,35,Mall
23,36,Mall
23,37,Mall
23,38,Mall
23,39,Bus Station
23,40,Mall
23,41,Mall
23,42,Mall
23,43,Food Court
23,44,Mall
23,45,Fast Food Restaurant
23,46,Fast Food Restaurant
23,47,Train Station
23,48,Fast Food Restaurant
23,49,General College & University
23,50,Mall
23,51,Mall
23,52,Mall
23,53,Mall
23,54,Mall
23,55,Mall
23,56,Mall
23,57,Mall
23,58,Mall
23,59,Mall
23,60,Mall
23,61,Bus Station
23,62,Coffee Shop
23,63,Nightclub
23,64,Nightclub
23,65,Caf
23,66,Mall
23,67,Mall
23,68,Nightclub
23,69,Fast Food Restaurant
23,70,Bus Line
23,71,Fast Food Restaurant
23,72,General College & University
23,73,General College & University
23,74,General College & University
23,75,Mall
23,76,Mall
23,77,Mall
23,78,Mall
23,79,Mall
23,80,Mall
23,81,Mall
23,82,Mall
23,83,Mall
23,84,Mall
23,85,Mall
23,86,Food Court
23,87,Mall
23,88,Fast Food Restaurant
23,89,Nightclub
23,90,Coffee Shop
23,91,Mall
23,92,Mall
23,93,Mall
23,94,High School
23,95,High School
23,96,Food Court
23,97,Caf
23,98,Mall
23,99,Mall
23,100,Mall
23,101,Mall
23,102,Mall
23,103,Mall
23,104,Mall
23,105,Mall
23,106,Mall
23,107,Mall
23,108,Mall
23,109,Multiplex
23,110,Mall
23,111,Multiplex
23,112,Nightclub
23,113,Hotel
23,114,Nightclub
23,115,Nightclub
23,116,Nightclub
23,117,Train Station
23,118,Chinese Restaurant
23,119,Mall
23,120,Coffee Shop
23,121,Food Court
23,122,Mall
23,123,Mall
23,124,Mall
23,125,Mall
23,126,Mall
23,127,Mall
23,128,Mall
23,129,Mall
23,130,Mall
23,131,Mall
23,132,Mall
23,133,Mall
23,134,Mall
23,135,Nightclub
23,136,Coffee Shop
23,137,Nightclub
23,138,Subway
23,139,Fast Food Restaurant
23,140,Coffee Shop
23,141,Fast Food Restaurant
23,142,Coffee Shop
23,143,Mall
23,144,Bus Station
23,145,Food Court
23,146,Mall
23,147,Church
23,148,Japanese Restaurant
23,149,Mall
23,150,Mall
23,151,Mall
23,152,Mall
23,153,Mall
23,154,Mall
23,155,Mall
23,156,Mall
23,157,Mall
23,158,Multiplex
23,159,Coffee Shop
23,160,Chinese Restaurant
23,161,Mall
23,162,Chinese Restaurant
23,163,Mall
23,164,Mall
23,165,Mall
23,166,Hotel
23,167,Train Station
10,0,High School
10,1,Trade School
10,2,Coffee Shop
10,3,Mall
10,4,Mall
10,5,Mall
10,6,Mall
10,7,Mall
10,8,Mall
10,9,Mall
10,10,Mall
10,11,Mall
10,12,Mall
10,13,Mall
10,14,Mall
10,15,Nightclub
10,16,Mall
10,17,Nightclub
10,18,Mall
10,19,Nightclub
10,20,Coffee Shop
10,21,Mall
10,22,Subway
10,23,High School
10,24,High School
10,25,Bus Station
10,26,Fast Food Restaurant
10,27,Mall
10,28,Mall
10,29,Mall
10,30,Mall
10,31,Mall
10,32,Mall
10,33,Mall
10,34,Mall
10,35,Mall
10,36,Mall
10,37,Mall
10,38,Fast Food Restaurant
10,39,Food Court
10,40,Chinese Restaurant
10,41,Mall
10,42,Hotel
10,43,Mall
10,44,Mall
10,45,Fast Food Restaurant
10,46,Mall
10,47,High School
10,48,High School
10,49,Bus Station
10,50,Mall
10,51,Subway
10,52,Mall
10,53,Mall
10,54,Mall
10,55,Mall
10,56,Mall
10,57,Mall
10,58,Mall
10,59,Mall
10,60,Mall
10,61,Mall
10,62,Mall
10,63,Nightclub
10,64,Nightclub
10,65,Nightclub
10,66,Nightclub
10,67,Nightclub
10,68,Hotel
10,69,Coffee Shop
10,70,Coffee Shop
10,71,Bus Line
10,72,Mall
10,73,High School
10,74,Bus Line
10,75,Mall
10,76,Mall
10,77,Mall
10,78,Mall
10,79,Mall
10,80,Mall
10,81,Mall
10,82,Mall
10,83,Mall
10,84,Mall
10,85,Mall
10,86,Food Court
10,87,Nightclub
10,88,Mall
10,89,Food Court
10,90,Chinese Restaurant
10,91,Mall
10,92,Mall
10,93,Mall
10,94,Mall
10,95,High School
10,96,Mall
10,97,Hotel
10,98,Mall
10,99,Mall
10,100,Food Court
10,101,Mall
10,102,Mall
10,103,Mall
10,104,Mall
10,105,Mall
10,106,Mall
10,107,Mall
10,108,Mall
10,109,Mall
10,110,Mall
10,111,Mall
10,112,Nightclub
10,113,Nightclub
10,114,Nightclub
10,115,Nightclub
10,116,Fast Food Restaurant
10,117,Coffee Shop
10,118,Subway
10,119,Mall
10,120,High School
10,121,Caf
10,122,Mall
10,123,Mall
10,124,Mall
10,125,Mall
10,126,Mall
10,127,Mall
10,128,Mall
10,129,Mall
10,130,Mall
10,131,Mall
10,132,Mall
10,133,Mall
10,134,Mall
10,135,Mall
10,136,Nightclub
10,137,Nightclub
10,138,Coffee Shop
10,139,Nightclub
10,140,Nightclub
10,141,Food Court
10,142,Subway
10,143,Subway
10,144,Mall
10,145,Church
10,146,Mall
10,147,Mall
10,148,Mall
10,149,Mall
10,150,Mall
10,151,Mall
10,152,Mall
10,153,Mall
10,154,Mall
10,155,Mall
10,156,Mall
10,157,Mall
10,158,Mall
10,159,Nightclub
10,160,Mall
10,161,Coffee Shop
10,162,Nightclub
10,163,Mall
10,164,Mall
10,165,Mall
10,166,Subway
10,167,High School
6,0,Subway
6,1,Subway
6,2,Subway
6,3,Subway
6,4,Subway
6,5,Subway
6,6,Subway
6,7,Subway
6,8,Subway
6,9,Subway
6,10,Subway
6,11,Mall
6,12,Subway
6,13,Subway
6,14,Subway
6,15,Bus Station
6,16,Fast Food Restaurant
6,17,Subway
6,18,Nightclub
6,19,Mall
6,20,Fast Food Restaurant
6,21,Bus Line
6,22,Subway
6,23,Subway
6,24,Subway
6,25,Subway
6,26,Subway
6,27,Subway
6,28,Subway
6,29,Mall
6,30,Subway
6,31,Subway
6,32,Subway
6,33,Mall
6,34,Subway
6,35,Mall
6,36,Subway
6,37,Subway
6,38,Subway
6,39,Bus Station
6,40,Mall
6,41,Nightclub
6,42,Chinese Restaurant
6,43,Hotel
6,44,Mall
6,45,Bus Line
6,46,Subway
6,47,Subway
6,48,Subway
6,49,Subway
6,50,Subway
6,51,Subway
6,52,Subway
6,53,Mall
6,54,Mall
6,55,Subway
6,56,Subway
6,57,Subway
6,58,Subway
6,59,Mall
6,60,Subway
6,61,Subway
6,62,Subway
6,63,Subway
6,64,Mall
